radboudid,guid,label
Orphanet_90030,http://www.orpha.net/ORDO/Orphanet_90030,Hemolytic anemia due to glutathione reductase deficiency
Orphanet_90308,http://www.orpha.net/ORDO/Orphanet_90308,Klippel-Trnaunay syndrome
Orphanet_994,http://www.orpha.net/ORDO/Orphanet_994,Fetal akinesia deformation sequence
Orphanet_90797,http://www.orpha.net/ORDO/Orphanet_90797,Partial androgen insensitivity syndrome
Orphanet_98914,http://www.orpha.net/ORDO/Orphanet_98914,Presynaptic congenital myasthenic syndromes
Orphanet_85297,http://www.orpha.net/ORDO/Orphanet_85297,X-linked spinocerebellar ataxia type 3
Orphanet_98766,http://www.orpha.net/ORDO/Orphanet_98766,Spinocerebellar ataxia type 5
Orphanet_85174,http://www.orpha.net/ORDO/Orphanet_85174,Pseudodiastrophic dysplasia
Orphanet_86788,http://www.orpha.net/ORDO/Orphanet_86788,X-linked severe congenital neutropenia
Orphanet_91483,http://www.orpha.net/ORDO/Orphanet_91483,Rieger anomaly
Orphanet_93474,http://www.orpha.net/ORDO/Orphanet_93474,Scheie syndrome
Orphanet_93576,http://www.orpha.net/ORDO/Orphanet_93576,OBSOLETE: Atypical hemolytic uremic syndrome with MCP/CD46 anomaly
Orphanet_97,http://www.orpha.net/ORDO/Orphanet_97,Familial paroxysmal ataxia
Orphanet_916,http://www.orpha.net/ORDO/Orphanet_916,Aase-Smith syndrome
Orphanet_97240,http://www.orpha.net/ORDO/Orphanet_97240,Zebra body myopathy
Orphanet_98,http://www.orpha.net/ORDO/Orphanet_98,Autosomal recessive spastic ataxia of Charlevoix-Saguenay
Orphanet_98869,http://www.orpha.net/ORDO/Orphanet_98869,Congenital dyserythropoietic anemia type I
Orphanet_99880,http://www.orpha.net/ORDO/Orphanet_99880,Hyperparathyroidism-jaw tumor syndrome
Orphanet_935,http://www.orpha.net/ORDO/Orphanet_935,Short-limb skeletal dysplasia with severe combined immunodeficiency
Orphanet_79332,http://www.orpha.net/ORDO/Orphanet_79332,B4GALT1-CDG
Orphanet_85280,http://www.orpha.net/ORDO/Orphanet_85280,X-linked intellectual disability-cubitus valgus-dysmorphism syndrome
Orphanet_98920,http://www.orpha.net/ORDO/Orphanet_98920,Spinal muscular atrophy with respiratory distress type 1
Orphanet_99940,http://www.orpha.net/ORDO/Orphanet_99940,Autosomal dominant Charcot-Marie-Tooth disease type 2F
Orphanet_98895,http://www.orpha.net/ORDO/Orphanet_98895,Becker muscular dystrophy
Orphanet_86818,http://www.orpha.net/ORDO/Orphanet_86818,Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome
Orphanet_93610,http://www.orpha.net/ORDO/Orphanet_93610,Distal renal tubular acidosis with anemia
Orphanet_94088,http://www.orpha.net/ORDO/Orphanet_94088,Hereditary renal hypouricemia
Orphanet_96180,http://www.orpha.net/ORDO/Orphanet_96180,Maternal uniparental disomy of chromosome 4 syndrome
Orphanet_868,http://www.orpha.net/ORDO/Orphanet_868,Triose phosphate-isomerase deficiency
Orphanet_98907,http://www.orpha.net/ORDO/Orphanet_98907,Neutral lipid storage disease with ichthyosis
Orphanet_98973,http://www.orpha.net/ORDO/Orphanet_98973,Posterior polymorphous corneal dystrophy
Orphanet_98984,http://www.orpha.net/ORDO/Orphanet_98984,Pulverulent cataract
Orphanet_90154,http://www.orpha.net/ORDO/Orphanet_90154,Mandibuloacral dysplasia with type B lipodystrophy
Orphanet_93970,http://www.orpha.net/ORDO/Orphanet_93970,Holmes-Gang syndrome
Orphanet_99228,http://www.orpha.net/ORDO/Orphanet_99228,Mosaic monosomy X syndrome
Orphanet_99798,http://www.orpha.net/ORDO/Orphanet_99798,Oligodontia
Orphanet_96186,http://www.orpha.net/ORDO/Orphanet_96186,Maternal uniparental disomy of chromosome 20 syndrome
Orphanet_85172,http://www.orpha.net/ORDO/Orphanet_85172,"Microcephalic osteodysplastic dysplasia, Saul-Wilson type"
Orphanet_94066,http://www.orpha.net/ORDO/Orphanet_94066,Severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia
Orphanet_83420,http://www.orpha.net/ORDO/Orphanet_83420,Proximal spinal muscular atrophy type 4
Orphanet_950,http://www.orpha.net/ORDO/Orphanet_950,Acrodysostosis
Orphanet_99179,http://www.orpha.net/ORDO/Orphanet_99179,Kandori fleck retina
Orphanet_85173,http://www.orpha.net/ORDO/Orphanet_85173,IMAGe syndrome
Orphanet_97232,http://www.orpha.net/ORDO/Orphanet_97232,Fingerprint body myopathy
Orphanet_86822,http://www.orpha.net/ORDO/Orphanet_86822,Lissencephaly type 3-metacarpal bone dysplasia syndrome
Orphanet_90650,http://www.orpha.net/ORDO/Orphanet_90650,Otopalatodigital syndrome type 1
Orphanet_90695,http://www.orpha.net/ORDO/Orphanet_90695,Non-acquired panhypopituitarism
Orphanet_99898,http://www.orpha.net/ORDO/Orphanet_99898,Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency
Orphanet_85202,http://www.orpha.net/ORDO/Orphanet_85202,Keutel syndrome
Orphanet_98985,http://www.orpha.net/ORDO/Orphanet_98985,Early-onset sutural cataract
Orphanet_98768,http://www.orpha.net/ORDO/Orphanet_98768,Spinocerebellar ataxia type 13
Orphanet_93100,http://www.orpha.net/ORDO/Orphanet_93100,"Renal agenesis, unilateral"
Orphanet_94064,http://www.orpha.net/ORDO/Orphanet_94064,Deafness-infertility syndrome
Orphanet_94124,http://www.orpha.net/ORDO/Orphanet_94124,Spinocerebellar ataxia with axonal neuropathy type 1
Orphanet_85334,http://www.orpha.net/ORDO/Orphanet_85334,"X-linked neurodegenerative syndrome, Bertini type"
Orphanet_88637,http://www.orpha.net/ORDO/Orphanet_88637,Hypomyelination-hypogonadotropic hypogonadism-hypodontia syndrome
Orphanet_93259,http://www.orpha.net/ORDO/Orphanet_93259,Pfeiffer syndrome type 2
Orphanet_93575,http://www.orpha.net/ORDO/Orphanet_93575,OBSOLETE: Atypical hemolytic uremic syndrome with C3 anomaly
Orphanet_99812,http://www.orpha.net/ORDO/Orphanet_99812,LIG4 syndrome
Orphanet_85162,http://www.orpha.net/ORDO/Orphanet_85162,Facial onset sensory and motor neuronopathy
Orphanet_93616,http://www.orpha.net/ORDO/Orphanet_93616,Hemoglobin H disease
Orphanet_94095,http://www.orpha.net/ORDO/Orphanet_94095,OBSOLETE: Spondylocostal dysostosis-anal atresia-genitourinary malformation syndrome
Orphanet_97548,http://www.orpha.net/ORDO/Orphanet_97548,Right sided atrial isomerism
Orphanet_98434,http://www.orpha.net/ORDO/Orphanet_98434,Hereditary combined deficiency of vitamin K-dependent clotting factors
Orphanet_99948,http://www.orpha.net/ORDO/Orphanet_99948,Charcot-Marie-Tooth disease type 4A
Orphanet_85293,http://www.orpha.net/ORDO/Orphanet_85293,"X-linked intellectual disability, Cabezas type"
Orphanet_98889,http://www.orpha.net/ORDO/Orphanet_98889,Bilateral perisylvian polymicrogyria
Orphanet_98956,http://www.orpha.net/ORDO/Orphanet_98956,Epithelial basement membrane dystrophy
Orphanet_90635,http://www.orpha.net/ORDO/Orphanet_90635,Rare autosomal dominant non-syndromic sensorineural deafness type DFNA
Orphanet_99877,http://www.orpha.net/ORDO/Orphanet_99877,OBSOLETE: Familial parathyroid adenoma
Orphanet_86918,http://www.orpha.net/ORDO/Orphanet_86918,Diffuse palmoplantar keratoderma-acrocyanosis syndrome
Orphanet_891,http://www.orpha.net/ORDO/Orphanet_891,Familial exudative vitreoretinopathy
Orphanet_908,http://www.orpha.net/ORDO/Orphanet_908,Fragile X syndrome
Orphanet_93405,http://www.orpha.net/ORDO/Orphanet_93405,Syndactyly type 4
Orphanet_93612,http://www.orpha.net/ORDO/Orphanet_93612,Cystinuria type A
Orphanet_966,http://www.orpha.net/ORDO/Orphanet_966,Hypertrichosis-acromegaloid facial appearance syndrome
Orphanet_991,http://www.orpha.net/ORDO/Orphanet_991,PAGOD syndrome
Orphanet_90654,http://www.orpha.net/ORDO/Orphanet_90654,Stickler syndrome type 2
Orphanet_98897,http://www.orpha.net/ORDO/Orphanet_98897,Oculopharyngodistal myopathy
Orphanet_98988,http://www.orpha.net/ORDO/Orphanet_98988,Early-onset anterior polar cataract
Orphanet_99138,http://www.orpha.net/ORDO/Orphanet_99138,Hemolytic anemia due to erythrocyte adenosine deaminase overproduction
Orphanet_99329,http://www.orpha.net/ORDO/Orphanet_99329,"48,XYYY syndrome"
Orphanet_99937,http://www.orpha.net/ORDO/Orphanet_99937,Autosomal dominant Charcot-Marie-Tooth disease type 2C
Orphanet_93173,http://www.orpha.net/ORDO/Orphanet_93173,"Renal dysplasia, bilateral"
Orphanet_952,http://www.orpha.net/ORDO/Orphanet_952,"Acrofacial dysostosis, Weyers type"
Orphanet_98989,http://www.orpha.net/ORDO/Orphanet_98989,Cerulean cataract
Orphanet_816,http://www.orpha.net/ORDO/Orphanet_816,Sjgren-Larsson syndrome
Orphanet_85282,http://www.orpha.net/ORDO/Orphanet_85282,MEHMO syndrome
Orphanet_85287,http://www.orpha.net/ORDO/Orphanet_85287,"X-linked intellectual disability, Siderius type"
Orphanet_90318,http://www.orpha.net/ORDO/Orphanet_90318,OBSOLETE: Ehlers-Danlos syndrome type 2
Orphanet_86309,http://www.orpha.net/ORDO/Orphanet_86309,DPAGT1-CDG
Orphanet_99103,http://www.orpha.net/ORDO/Orphanet_99103,"Atrial septal defect, ostium secundum type"
Orphanet_79434,http://www.orpha.net/ORDO/Orphanet_79434,Oculocutaneous albinism type 1B
Orphanet_957,http://www.orpha.net/ORDO/Orphanet_957,Acropectorovertebral dysplasia
Orphanet_98990,http://www.orpha.net/ORDO/Orphanet_98990,Coralliform cataract
Orphanet_83418,http://www.orpha.net/ORDO/Orphanet_83418,Proximal spinal muscular atrophy type 2
Orphanet_90322,http://www.orpha.net/ORDO/Orphanet_90322,Cockayne syndrome type 2
Orphanet_939,http://www.orpha.net/ORDO/Orphanet_939,3-hydroxyisobutyric aciduria
Orphanet_941,http://www.orpha.net/ORDO/Orphanet_941,D-glyceric aciduria
Orphanet_96167,http://www.orpha.net/ORDO/Orphanet_96167,Recombinant 8 syndrome
Orphanet_88660,http://www.orpha.net/ORDO/Orphanet_88660,Hypertension due to gain-of-function mutations in the mineralocorticoid receptor
Orphanet_93396,http://www.orpha.net/ORDO/Orphanet_93396,Brachydactyly type A2
Orphanet_98761,http://www.orpha.net/ORDO/Orphanet_98761,Spinocerebellar ataxia type 10
Orphanet_79345,http://www.orpha.net/ORDO/Orphanet_79345,Brachytelephalangic chondrodysplasia punctata
Orphanet_86814,http://www.orpha.net/ORDO/Orphanet_86814,Benign adult familial myoclonic epilepsy
Orphanet_93352,http://www.orpha.net/ORDO/Orphanet_93352,"Spondyloepimetaphyseal dysplasia, Shohat type"
Orphanet_98765,http://www.orpha.net/ORDO/Orphanet_98765,Spinocerebellar ataxia type 4
Orphanet_93302,http://www.orpha.net/ORDO/Orphanet_93302,"Brachyolmia, Maroteaux type"
Orphanet_98959,http://www.orpha.net/ORDO/Orphanet_98959,Subepithelial mucinous corneal dystrophy
Orphanet_79445,http://www.orpha.net/ORDO/Orphanet_79445,Pseudopseudohypoparathyroidism
Orphanet_90280,http://www.orpha.net/ORDO/Orphanet_90280,Chilblain lupus
Orphanet_93951,http://www.orpha.net/ORDO/Orphanet_93951,OBSOLETE: X-linked dominant intellectual disability-epilepsy syndrome
Orphanet_95232,http://www.orpha.net/ORDO/Orphanet_95232,Lissencephaly due to LIS1 mutation
Orphanet_983,http://www.orpha.net/ORDO/Orphanet_983,Testicular regression syndrome
Orphanet_99806,http://www.orpha.net/ORDO/Orphanet_99806,Oculootodental syndrome
Orphanet_79477,http://www.orpha.net/ORDO/Orphanet_79477,Griscelli syndrome type 2
Orphanet_98673,http://www.orpha.net/ORDO/Orphanet_98673,"Autosomal dominant optic atrophy, classic form"
Orphanet_98758,http://www.orpha.net/ORDO/Orphanet_98758,Spinocerebellar ataxia type 6
Orphanet_98773,http://www.orpha.net/ORDO/Orphanet_98773,Spinocerebellar ataxia type 21
Orphanet_83620,http://www.orpha.net/ORDO/Orphanet_83620,Enteric anendocrinosis
Orphanet_99939,http://www.orpha.net/ORDO/Orphanet_99939,Autosomal dominant Charcot-Marie-Tooth disease type 2E
Orphanet_79404,http://www.orpha.net/ORDO/Orphanet_79404,Severe generalized junctional epidermolysis bullosa
Orphanet_79503,http://www.orpha.net/ORDO/Orphanet_79503,Ichthyosis hystrix of Curth-Macklin
Orphanet_88643,http://www.orpha.net/ORDO/Orphanet_88643,Obesity-colitis-hypothyroidism-cardiac hypertrophy-developmental delay syndrome
Orphanet_93160,http://www.orpha.net/ORDO/Orphanet_93160,Hypocalcemic vitamin D-resistant rickets
Orphanet_98873,http://www.orpha.net/ORDO/Orphanet_98873,Congenital dyserythropoietic anemia type II
Orphanet_95159,http://www.orpha.net/ORDO/Orphanet_95159,Hepatoerythropoietic porphyria
Orphanet_98870,http://www.orpha.net/ORDO/Orphanet_98870,Congenital dyserythropoietic anemia type III
Orphanet_88917,http://www.orpha.net/ORDO/Orphanet_88917,X-linked Alport syndrome
Orphanet_90354,http://www.orpha.net/ORDO/Orphanet_90354,Brittle cornea syndrome
Orphanet_93930,http://www.orpha.net/ORDO/Orphanet_93930,Bladder exstrophy
Orphanet_93950,http://www.orpha.net/ORDO/Orphanet_93950,"X-linked intellectual disability, Sutherland-Haan type"
Orphanet_98769,http://www.orpha.net/ORDO/Orphanet_98769,Spinocerebellar ataxia type 15/16
Orphanet_79333,http://www.orpha.net/ORDO/Orphanet_79333,COG7-CDG
Orphanet_91415,http://www.orpha.net/ORDO/Orphanet_91415,OBSOLETE: Familial capillary hemangioma
Orphanet_99843,http://www.orpha.net/ORDO/Orphanet_99843,Leukocyte adhesion deficiency type II
Orphanet_85192,http://www.orpha.net/ORDO/Orphanet_85192,Calvarial doughnut lesions-bone fragility syndrome
Orphanet_85338,http://www.orpha.net/ORDO/Orphanet_85338,X-linked intellectual disability-ataxia-apraxia syndrome
Orphanet_90117,http://www.orpha.net/ORDO/Orphanet_90117,"Hereditary motor and sensory neuropathy, Okinawa type"
Orphanet_93973,http://www.orpha.net/ORDO/Orphanet_93973,Carpenter-Waziri syndrome
Orphanet_90001,http://www.orpha.net/ORDO/Orphanet_90001,X-linked cone dysfunction syndrome with myopia
Orphanet_93114,http://www.orpha.net/ORDO/Orphanet_93114,Autosomal dominant intermediate Charcot-Marie-Tooth disease type E
Orphanet_93360,http://www.orpha.net/ORDO/Orphanet_93360,"Spondyloepimetaphyseal dysplasia with joint laxity, leptodactylic type"
Orphanet_99945,http://www.orpha.net/ORDO/Orphanet_99945,Autosomal dominant Charcot-Marie-Tooth disease type 2L
Orphanet_79346,http://www.orpha.net/ORDO/Orphanet_79346,"Chondrodysplasia punctata, tibial-metacarpal type"
Orphanet_85169,http://www.orpha.net/ORDO/Orphanet_85169,Familial digital arthropathy-brachydactyly
Orphanet_79473,http://www.orpha.net/ORDO/Orphanet_79473,Variegate porphyria
Orphanet_84064,http://www.orpha.net/ORDO/Orphanet_84064,Syndromic diarrhea
Orphanet_85179,http://www.orpha.net/ORDO/Orphanet_85179,Infantile osteopetrosis with neuroaxonal dysplasia
Orphanet_96177,http://www.orpha.net/ORDO/Orphanet_96177,Ring chromosome 15 syndrome
Orphanet_98994,http://www.orpha.net/ORDO/Orphanet_98994,Total early-onset cataract
Orphanet_85448,http://www.orpha.net/ORDO/Orphanet_85448,AGel amyloidosis
Orphanet_93921,http://www.orpha.net/ORDO/Orphanet_93921,Full schwannomatosis
Orphanet_99955,http://www.orpha.net/ORDO/Orphanet_99955,Charcot-Marie-Tooth disease type 4B1
Orphanet_98964,http://www.orpha.net/ORDO/Orphanet_98964,Lattice corneal dystrophy type I
Orphanet_85320,http://www.orpha.net/ORDO/Orphanet_85320,X-linked intellectual disability-macrocephaly-macroorchidism syndrome
Orphanet_89844,http://www.orpha.net/ORDO/Orphanet_89844,"Lissencephaly syndrome, Norman-Roberts type"
Orphanet_93604,http://www.orpha.net/ORDO/Orphanet_93604,OBSOLETE: Antenatal Bartter syndrome
Orphanet_93608,http://www.orpha.net/ORDO/Orphanet_93608,Autosomal dominant distal renal tubular acidosis
Orphanet_93974,http://www.orpha.net/ORDO/Orphanet_93974,Smith-Fineman-Myers syndrome
Orphanet_98791,http://www.orpha.net/ORDO/Orphanet_98791,Alpha-thalassemia-intellectual disability syndrome linked to chromosome 16
Orphanet_79506,http://www.orpha.net/ORDO/Orphanet_79506,OBSOLETE: Cholesterol-ester transfer protein deficiency
Orphanet_85203,http://www.orpha.net/ORDO/Orphanet_85203,Acropectoral syndrome
Orphanet_93589,http://www.orpha.net/ORDO/Orphanet_93589,Late-onset nephronophthisis
Orphanet_95700,http://www.orpha.net/ORDO/Orphanet_95700,Familial adrenal hypoplasia with absent pituitary luteinizing hormone
Orphanet_96170,http://www.orpha.net/ORDO/Orphanet_96170,Emanuel syndrome
Orphanet_98820,http://www.orpha.net/ORDO/Orphanet_98820,Familial focal epilepsy with variable foci
Orphanet_98896,http://www.orpha.net/ORDO/Orphanet_98896,Duchenne muscular dystrophy
Orphanet_98961,http://www.orpha.net/ORDO/Orphanet_98961,Reis-Bcklers corneal dystrophy
Orphanet_794,http://www.orpha.net/ORDO/Orphanet_794,Saethre-Chotzen syndrome
Orphanet_79405,http://www.orpha.net/ORDO/Orphanet_79405,Junctional epidermolysis bullosa inversa
Orphanet_915,http://www.orpha.net/ORDO/Orphanet_915,Aarskog-Scott syndrome
Orphanet_98797,http://www.orpha.net/ORDO/Orphanet_98797,Isochromosomy Yp syndrome
Orphanet_83419,http://www.orpha.net/ORDO/Orphanet_83419,Proximal spinal muscular atrophy type 3
Orphanet_88618,http://www.orpha.net/ORDO/Orphanet_88618,S-adenosylhomocysteine hydrolase deficiency
Orphanet_90024,http://www.orpha.net/ORDO/Orphanet_90024,"Deafness with labyrinthine aplasia, microtia, and microdontia"
Orphanet_93271,http://www.orpha.net/ORDO/Orphanet_93271,"Short rib-polydactyly syndrome, Verma-Naumoff type"
Orphanet_98913,http://www.orpha.net/ORDO/Orphanet_98913,Postsynaptic congenital myasthenic syndromes
Orphanet_99718,http://www.orpha.net/ORDO/Orphanet_99718,Leber plus disease
Orphanet_93356,http://www.orpha.net/ORDO/Orphanet_93356,"Spondyloepimetaphyseal dysplasia, Missouri type"
Orphanet_88642,http://www.orpha.net/ORDO/Orphanet_88642,Congenital insensitivity to pain-anosmia-neuropathic arthropathy
Orphanet_93358,http://www.orpha.net/ORDO/Orphanet_93358,Spondyloepimetaphyseal dysplasia-short limb-abnormal calcification syndrome
Orphanet_99844,http://www.orpha.net/ORDO/Orphanet_99844,Leukocyte adhesion deficiency type III
Orphanet_98819,http://www.orpha.net/ORDO/Orphanet_98819,Familial temporal lobe epilepsy
Orphanet_805,http://www.orpha.net/ORDO/Orphanet_805,Tuberous sclerosis complex
Orphanet_849,http://www.orpha.net/ORDO/Orphanet_849,Glanzmann thrombasthenia
Orphanet_85165,http://www.orpha.net/ORDO/Orphanet_85165,Severe achondroplasia-developmental delay-acanthosis nigricans syndrome
Orphanet_98811,http://www.orpha.net/ORDO/Orphanet_98811,Paroxysmal exertion-induced dyskinesia
Orphanet_79400,http://www.orpha.net/ORDO/Orphanet_79400,Localized epidermolysis bullosa simplex
Orphanet_8,http://www.orpha.net/ORDO/Orphanet_8,"47,XYY syndrome"
Orphanet_806,http://www.orpha.net/ORDO/Orphanet_806,Scott syndrome
Orphanet_85283,http://www.orpha.net/ORDO/Orphanet_85283,"X-linked intellectual disability, Miles-Carpenter type"
Orphanet_90641,http://www.orpha.net/ORDO/Orphanet_90641,Rare mitochondrial non-syndromic sensorineural deafness
Orphanet_93267,http://www.orpha.net/ORDO/Orphanet_93267,Cloverleaf skull-multiple congenital anomalies syndrome
Orphanet_93406,http://www.orpha.net/ORDO/Orphanet_93406,Syndactyly type 5
Orphanet_99807,http://www.orpha.net/ORDO/Orphanet_99807,PEHO-like syndrome
Orphanet_99885,http://www.orpha.net/ORDO/Orphanet_99885,Isolated permanent neonatal diabetes mellitus
Orphanet_90339,http://www.orpha.net/ORDO/Orphanet_90339,OBSOLETE: Rosselli-Gulienetti syndrome
Orphanet_93325,http://www.orpha.net/ORDO/Orphanet_93325,Autosomal dominant Kenny-Caffey syndrome
Orphanet_93622,http://www.orpha.net/ORDO/Orphanet_93622,Dent disease type 1
Orphanet_90791,http://www.orpha.net/ORDO/Orphanet_90791,Congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency
Orphanet_93297,http://www.orpha.net/ORDO/Orphanet_93297,Hypochondrogenesis
Orphanet_97290,http://www.orpha.net/ORDO/Orphanet_97290,Familial papillary thyroid carcinoma with renal papillary neoplasia
Orphanet_98972,http://www.orpha.net/ORDO/Orphanet_98972,Central cloudy dystrophy of Franois
Orphanet_83639,http://www.orpha.net/ORDO/Orphanet_83639,Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency
Orphanet_90673,http://www.orpha.net/ORDO/Orphanet_90673,Hypothyroidism due to TSH receptor mutations
